"bus_id","stop_id","departure_time","stop_name","route-id"
"101","219","21090","Obervellacher Straße","203"
"101","220","21150","Stadtwerke","203"
"101","221","21210","AOK","203"
"101","222","21270","Schönmetzlerstraße","203"
"101","223","21420","Freising Bf Ende","203"
"101","201","21630","Freising Bf Anfang","204"
"101","202","21750","Ottostraße/Heiliggeistgasse","204"
"101","203","21810","Sonnenstraße","204"
"101","204","21870","Kölblstraße","204"
"101","205","21930","Angererweg","204"
"101","206","21990","Landratsamt","204"
"101","207","22110","Wiesenthalstraße","204"
"101","208","22170","Moltkestraße","204"
"101","209","22230","Angermaierstraße","204"
"101","210","22290","Asamstraße","204"
"101","211","22350","Gen.-v.-Stein-Straße","204"
"101","212","22470","Steinpark","204"
"101","213","22530","Waldfriedhof","204"
"101","214","22590","Karwendelring","204"
"101","215","22650","Rotkreuzstraße","204"
"101","216","22710","Wettersteinring","204"
"101","217","22770","Am Kneippgarten","204"
"101","218","22830","Berufsschule","204"
"101","219","22890","Obervellacher Straße","204"
"101","220","22950","Stadtwerke","204"
"101","221","23010","AOK","204"
"101","222","23070","Schönmetzlerstraße","204"
"101","223","23220","Freising Bf Ende","204"
"101","201","23430","Freising Bf Anfang","205"
"101","202","23550","Ottostraße/Heiliggeistgasse","205"
"101","203","23610","Sonnenstraße","205"
"101","204","23670","Kölblstraße","205"
"101","205","23730","Angererweg","205"
"101","206","23790","Landratsamt","205"
"101","207","23910","Wiesenthalstraße","205"
"101","208","23970","Moltkestraße","205"
"101","209","24030","Angermaierstraße","205"
"101","210","24090","Asamstraße","205"
"101","211","24150","Gen.-v.-Stein-Straße","205"
"101","212","24270","Steinpark","205"
"101","213","24330","Waldfriedhof","205"
"101","214","24390","Karwendelring","205"
"101","215","24450","Rotkreuzstraße","205"
"101","216","24510","Wettersteinring","205"
"101","217","24570","Am Kneippgarten","205"
"101","218","24630","Berufsschule","205"
"101","219","24690","Obervellacher Straße","205"
"101","220","24750","Stadtwerke","205"
"101","221","24810","AOK","205"
"101","222","24870","Schönmetzlerstraße","205"
"101","223","25020","Freising Bf Ende","205"
"101","201","25230","Freising Bf Anfang","206"
"101","202","25350","Ottostraße/Heiliggeistgasse","206"
"101","203","25410","Sonnenstraße","206"
"101","204","25470","Kölblstraße","206"
"101","205","25530","Angererweg","206"
"101","206","25590","Landratsamt","206"
"101","207","25710","Wiesenthalstraße","206"
"101","208","25770","Moltkestraße","206"
"101","209","25830","Angermaierstraße","206"
"101","210","25890","Asamstraße","206"
"101","211","25950","Gen.-v.-Stein-Straße","206"
"101","212","26070","Steinpark","206"
"101","213","26130","Waldfriedhof","206"
"101","214","26190","Karwendelring","206"
"101","215","26250","Rotkreuzstraße","206"
"101","216","26310","Wettersteinring","206"
"101","217","26370","Am Kneippgarten","206"
"101","218","26430","Berufsschule","206"
"101","219","26490","Obervellacher Straße","206"
"101","220","26550","Stadtwerke","206"
"101","221","26610","AOK","206"
"101","222","26670","Schönmetzlerstraße","206"
"101","223","26820","Freising Bf Ende","206"
"101","201","27030","Freising Bf Anfang","207"
"101","202","27150","Ottostraße/Heiliggeistgasse","207"
"101","203","27210","Sonnenstraße","207"
"101","204","27270","Kölblstraße","207"
"101","205","27330","Angererweg","207"
"101","206","27390","Landratsamt","207"
"101","207","27510","Wiesenthalstraße","207"
"101","208","27570","Moltkestraße","207"
"101","209","27630","Angermaierstraße","207"
"101","210","27690","Asamstraße","207"
"101","211","27750","Gen.-v.-Stein-Straße","207"
"101","212","27870","Steinpark","207"
"101","213","27930","Waldfriedhof","207"
"101","214","27990","Karwendelring","207"
"101","215","28050","Rotkreuzstraße","207"
"101","216","28110","Wettersteinring","207"
"101","217","28170","Am Kneippgarten","207"
"101","218","28230","Berufsschule","207"
"101","219","28290","Obervellacher Straße","207"
"101","220","28350","Stadtwerke","207"
"101","221","28410","AOK","207"
"101","222","28470","Schönmetzlerstraße","207"
"101","223","28620","Freising Bf Ende","207"
"101","201","28830","Freising Bf Anfang","208"
"101","202","28950","Ottostraße/Heiliggeistgasse","208"
"101","203","29010","Sonnenstraße","208"
"101","204","29070","Kölblstraße","208"
"101","205","29130","Angererweg","208"
"101","206","29190","Landratsamt","208"
"101","207","29310","Wiesenthalstraße","208"
"101","208","29370","Moltkestraße","208"
"101","209","29430","Angermaierstraße","208"
"101","210","29490","Asamstraße","208"
"101","211","29550","Gen.-v.-Stein-Straße","208"
"101","212","29670","Steinpark","208"
"101","213","29730","Waldfriedhof","208"
"101","214","29790","Karwendelring","208"
"101","215","29850","Rotkreuzstraße","208"
"101","216","29910","Wettersteinring","208"
"101","217","29970","Am Kneippgarten","208"
"101","218","30030","Berufsschule","208"
"101","219","30090","Obervellacher Straße","208"
"101","220","30150","Stadtwerke","208"
"101","221","30210","AOK","208"
"101","222","30270","Schönmetzlerstraße","208"
"101","223","30420","Freising Bf Ende","208"
"101","201","30630","Freising Bf Anfang","209"
"101","202","30750","Ottostraße/Heiliggeistgasse","209"
"101","203","30810","Sonnenstraße","209"
"101","204","30870","Kölblstraße","209"
"101","205","30930","Angererweg","209"
"101","206","30990","Landratsamt","209"
"101","207","31110","Wiesenthalstraße","209"
"101","208","31170","Moltkestraße","209"
"101","209","31230","Angermaierstraße","209"
"101","210","31290","Asamstraße","209"
"101","211","31350","Gen.-v.-Stein-Straße","209"
"101","212","31470","Steinpark","209"
"101","213","31530","Waldfriedhof","209"
"101","214","31590","Karwendelring","209"
"101","215","31650","Rotkreuzstraße","209"
"101","216","31710","Wettersteinring","209"
"101","217","31770","Am Kneippgarten","209"
"101","218","31830","Berufsschule","209"
"101","219","31890","Obervellacher Straße","209"
"101","220","31950","Stadtwerke","209"
"101","221","32010","AOK","209"
"101","222","32070","Schönmetzlerstraße","209"
"101","223","32220","Freising Bf Ende","209"
"101","201","32430","Freising Bf Anfang","210"
"101","202","32550","Ottostraße/Heiliggeistgasse","210"
"101","203","32610","Sonnenstraße","210"
"101","204","32670","Kölblstraße","210"
"101","205","32730","Angererweg","210"
"101","206","32790","Landratsamt","210"
"101","207","32910","Wiesenthalstraße","210"
"101","208","32970","Moltkestraße","210"
"101","209","33030","Angermaierstraße","210"
"101","210","33090","Asamstraße","210"
"101","211","33150","Gen.-v.-Stein-Straße","210"
"101","212","33270","Steinpark","210"
"101","213","33330","Waldfriedhof","210"
"101","214","33390","Karwendelring","210"
"101","215","33450","Rotkreuzstraße","210"
"101","216","33510","Wettersteinring","210"
"101","217","33570","Am Kneippgarten","210"
"101","218","33630","Berufsschule","210"
"101","219","33690","Obervellacher Straße","210"
"101","220","33750","Stadtwerke","210"
"101","221","33810","AOK","210"
"101","222","33870","Schönmetzlerstraße","210"
"101","223","34020","Freising Bf Ende","210"
"101","201","34230","Freising Bf Anfang","211"
"101","202","34350","Ottostraße/Heiliggeistgasse","211"
"101","203","34410","Sonnenstraße","211"
"101","204","34470","Kölblstraße","211"
"101","205","34530","Angererweg","211"
"101","206","34590","Landratsamt","211"
"101","207","34710","Wiesenthalstraße","211"
"101","208","34770","Moltkestraße","211"
"101","209","34830","Angermaierstraße","211"
"101","210","34890","Asamstraße","211"
"101","211","34950","Gen.-v.-Stein-Straße","211"
"101","212","35070","Steinpark","211"
"101","213","35130","Waldfriedhof","211"
"101","214","35190","Karwendelring","211"
"101","215","35250","Rotkreuzstraße","211"
"101","216","35310","Wettersteinring","211"
"101","217","35370","Am Kneippgarten","211"
"101","218","35430","Berufsschule","211"
"101","219","35490","Obervellacher Straße","211"
"101","220","35550","Stadtwerke","211"
"101","221","35610","AOK","211"
"101","222","35670","Schönmetzlerstraße","211"
"101","223","35820","Freising Bf Ende","211"
"101","201","36030","Freising Bf Anfang","212"
"101","202","36150","Ottostraße/Heiliggeistgasse","212"
"101","203","36210","Sonnenstraße","212"
"101","204","36270","Kölblstraße","212"
"101","205","36330","Angererweg","212"
"101","206","36390","Landratsamt","212"
"101","207","36510","Wiesenthalstraße","212"
"101","208","36570","Moltkestraße","212"
"101","209","36630","Angermaierstraße","212"
"101","210","36690","Asamstraße","212"
"101","211","36750","Gen.-v.-Stein-Straße","212"
"101","212","36870","Steinpark","212"
"101","213","36930","Waldfriedhof","212"
"101","214","36990","Karwendelring","212"
"101","215","37050","Rotkreuzstraße","212"
"101","216","37110","Wettersteinring","212"
"101","217","37170","Am Kneippgarten","212"
"101","218","37230","Berufsschule","212"
"101","219","37290","Obervellacher Straße","212"
"101","220","37350","Stadtwerke","212"
"101","221","37410","AOK","212"
"101","222","37470","Schönmetzlerstraße","212"
"101","223","37620","Freising Bf Ende","212"
"101","201","37830","Freising Bf Anfang","213"
"101","202","37950","Ottostraße/Heiliggeistgasse","213"
"101","203","38010","Sonnenstraße","213"
"101","204","38070","Kölblstraße","213"
"101","205","38130","Angererweg","213"
"101","206","38190","Landratsamt","213"
"101","207","38310","Wiesenthalstraße","213"
"101","208","38370","Moltkestraße","213"
"101","209","38430","Angermaierstraße","213"
"101","210","38490","Asamstraße","213"
"101","211","38550","Gen.-v.-Stein-Straße","213"
"101","212","38670","Steinpark","213"
"101","213","38730","Waldfriedhof","213"
"101","214","38790","Karwendelring","213"
"101","215","38850","Rotkreuzstraße","213"
"101","216","38910","Wettersteinring","213"
"101","217","38970","Am Kneippgarten","213"
"101","218","39030","Berufsschule","213"
"101","219","39090","Obervellacher Straße","213"
"101","220","39150","Stadtwerke","213"
"101","221","39210","AOK","213"
"101","222","39270","Schönmetzlerstraße","213"
"101","223","39420","Freising Bf Ende","213"
"101","201","39630","Freising Bf Anfang","214"
"101","202","39750","Ottostraße/Heiliggeistgasse","214"
"101","203","39810","Sonnenstraße","214"
"101","204","39870","Kölblstraße","214"
"101","205","39930","Angererweg","214"
"101","206","39990","Landratsamt","214"
"101","207","40110","Wiesenthalstraße","214"
"101","208","40170","Moltkestraße","214"
"101","209","40230","Angermaierstraße","214"
"101","210","40290","Asamstraße","214"
"101","211","40350","Gen.-v.-Stein-Straße","214"
"101","212","40470","Steinpark","214"
"101","213","40530","Waldfriedhof","214"
"101","214","40590","Karwendelring","214"
"101","215","40650","Rotkreuzstraße","214"
"101","216","40710","Wettersteinring","214"
"101","217","40770","Am Kneippgarten","214"
"101","218","40830","Berufsschule","214"
"101","219","40890","Obervellacher Straße","214"
"101","220","40950","Stadtwerke","214"
"101","221","41010","AOK","214"
"101","222","41070","Schönmetzlerstraße","214"
"101","223","41220","Freising Bf Ende","214"
"101","201","41430","Freising Bf Anfang","215"
"101","202","41550","Ottostraße/Heiliggeistgasse","215"
"101","203","41610","Sonnenstraße","215"
"101","204","41670","Kölblstraße","215"
"101","205","41730","Angererweg","215"
"101","206","41790","Landratsamt","215"
"101","207","41910","Wiesenthalstraße","215"
"101","208","41970","Moltkestraße","215"
"101","209","42030","Angermaierstraße","215"
"101","210","42090","Asamstraße","215"
"101","211","42150","Gen.-v.-Stein-Straße","215"
"101","212","42270","Steinpark","215"
"101","213","42330","Waldfriedhof","215"
"101","214","42390","Karwendelring","215"
"101","215","42450","Rotkreuzstraße","215"
"101","216","42510","Wettersteinring","215"
"101","217","42570","Am Kneippgarten","215"
"101","218","42630","Berufsschule","215"
"101","219","42690","Obervellacher Straße","215"
"101","220","42750","Stadtwerke","215"
"101","221","42810","AOK","215"
"101","222","42870","Schönmetzlerstraße","215"
"101","223","43020","Freising Bf Ende","215"
"101","201","43230","Freising Bf Anfang","216"
"101","202","43350","Ottostraße/Heiliggeistgasse","216"
"101","203","43410","Sonnenstraße","216"
"101","204","43470","Kölblstraße","216"
"101","205","43530","Angererweg","216"
"101","206","43590","Landratsamt","216"
"101","207","43710","Wiesenthalstraße","216"
"101","208","43770","Moltkestraße","216"
"101","209","43830","Angermaierstraße","216"
"101","210","43890","Asamstraße","216"
"101","211","43950","Gen.-v.-Stein-Straße","216"
"101","212","44070","Steinpark","216"
"101","213","44130","Waldfriedhof","216"
"101","214","44190","Karwendelring","216"
"101","215","44250","Rotkreuzstraße","216"
"101","216","44310","Wettersteinring","216"
"101","217","44370","Am Kneippgarten","216"
"101","218","44430","Berufsschule","216"
"101","219","44490","Obervellacher Straße","216"
"101","220","44550","Stadtwerke","216"
"101","221","44610","AOK","216"
"101","222","44670","Schönmetzlerstraße","216"
"101","223","44820","Freising Bf Ende","216"
"101","201","45030","Freising Bf Anfang","217"
"101","202","45150","Ottostraße/Heiliggeistgasse","217"
"101","203","45210","Sonnenstraße","217"
"101","204","45270","Kölblstraße","217"
"101","205","45330","Angererweg","217"
"101","206","45390","Landratsamt","217"
"101","207","45510","Wiesenthalstraße","217"
"101","208","45570","Moltkestraße","217"
"101","209","45630","Angermaierstraße","217"
"101","210","45690","Asamstraße","217"
"101","211","45750","Gen.-v.-Stein-Straße","217"
"101","212","45870","Steinpark","217"
"101","213","45930","Waldfriedhof","217"
"101","214","45990","Karwendelring","217"
"101","215","46050","Rotkreuzstraße","217"
"101","216","46110","Wettersteinring","217"
"101","217","46170","Am Kneippgarten","217"
"101","218","46230","Berufsschule","217"
"101","219","46290","Obervellacher Straße","217"
"101","220","46350","Stadtwerke","217"
"101","221","46410","AOK","217"
"101","222","46470","Schönmetzlerstraße","217"
"101","223","46620","Freising Bf Ende","217"
"101","201","46830","Freising Bf Anfang","218"
"101","202","46950","Ottostraße/Heiliggeistgasse","218"
"101","203","47010","Sonnenstraße","218"
"101","204","47070","Kölblstraße","218"
"101","205","47130","Angererweg","218"
"101","206","47190","Landratsamt","218"
"101","207","47310","Wiesenthalstraße","218"
"101","208","47370","Moltkestraße","218"
"101","209","47430","Angermaierstraße","218"
"101","210","47490","Asamstraße","218"
"101","211","47550","Gen.-v.-Stein-Straße","218"
"101","212","47670","Steinpark","218"
"101","213","47730","Waldfriedhof","218"
"101","214","47790","Karwendelring","218"
"101","215","47850","Rotkreuzstraße","218"
"101","216","47910","Wettersteinring","218"
"101","217","47970","Am Kneippgarten","218"
"101","218","48030","Berufsschule","218"
"101","219","48090","Obervellacher Straße","218"
"101","220","48150","Stadtwerke","218"
"101","221","48210","AOK","218"
"101","222","48270","Schönmetzlerstraße","218"
"101","223","48420","Freising Bf Ende","218"
"101","201","48630","Freising Bf Anfang","219"
"101","202","48750","Ottostraße/Heiliggeistgasse","219"
"101","203","48810","Sonnenstraße","219"
"101","204","48870","Kölblstraße","219"
"101","205","48930","Angererweg","219"
"101","206","48990","Landratsamt","219"
"101","207","49110","Wiesenthalstraße","219"
"101","208","49170","Moltkestraße","219"
"101","209","49230","Angermaierstraße","219"
"101","210","49290","Asamstraße","219"
"101","211","49350","Gen.-v.-Stein-Straße","219"
"101","212","49470","Steinpark","219"
"101","213","49530","Waldfriedhof","219"
"101","214","49590","Karwendelring","219"
"101","215","49650","Rotkreuzstraße","219"
"101","216","49710","Wettersteinring","219"
"101","217","49770","Am Kneippgarten","219"
"101","218","49830","Berufsschule","219"
"101","219","49890","Obervellacher Straße","219"
"101","220","49950","Stadtwerke","219"
"101","221","50010","AOK","219"
"101","222","50070","Schönmetzlerstraße","219"
"101","223","50220","Freising Bf Ende","219"
"101","201","50430","Freising Bf Anfang","220"
"101","202","50550","Ottostraße/Heiliggeistgasse","220"
"101","203","50610","Sonnenstraße","220"
"101","204","50670","Kölblstraße","220"
"101","205","50730","Angererweg","220"
"101","206","50790","Landratsamt","220"
"101","207","50910","Wiesenthalstraße","220"
"101","208","50970","Moltkestraße","220"
"101","209","51030","Angermaierstraße","220"
"101","210","51090","Asamstraße","220"
"101","211","51150","Gen.-v.-Stein-Straße","220"
"101","212","51270","Steinpark","220"
"101","213","51330","Waldfriedhof","220"
"101","214","51390","Karwendelring","220"
"101","215","51450","Rotkreuzstraße","220"
"101","216","51510","Wettersteinring","220"
"101","217","51570","Am Kneippgarten","220"
"101","218","51630","Berufsschule","220"
"101","219","51690","Obervellacher Straße","220"
"101","220","51750","Stadtwerke","220"
"101","221","51810","AOK","220"
"101","222","51870","Schönmetzlerstraße","220"
"101","223","52020","Freising Bf Ende","220"
"101","201","52230","Freising Bf Anfang","221"
"101","202","52350","Ottostraße/Heiliggeistgasse","221"
"101","203","52410","Sonnenstraße","221"
"101","204","52470","Kölblstraße","221"
"101","205","52530","Angererweg","221"
"101","206","52590","Landratsamt","221"
"101","207","52710","Wiesenthalstraße","221"
"101","208","52770","Moltkestraße","221"
"101","209","52830","Angermaierstraße","221"
"101","210","52890","Asamstraße","221"
"101","211","52950","Gen.-v.-Stein-Straße","221"
"101","212","53070","Steinpark","221"
"101","213","53130","Waldfriedhof","221"
"101","214","53190","Karwendelring","221"
"101","215","53250","Rotkreuzstraße","221"
"101","216","53310","Wettersteinring","221"
"101","217","53370","Am Kneippgarten","221"
"101","218","53430","Berufsschule","221"
"101","219","53490","Obervellacher Straße","221"
"101","220","53550","Stadtwerke","221"
"101","221","53610","AOK","221"
"101","222","53670","Schönmetzlerstraße","221"
"101","223","53820","Freising Bf Ende","221"
"101","201","54030","Freising Bf Anfang","222"
"101","202","54150","Ottostraße/Heiliggeistgasse","222"
"101","203","54210","Sonnenstraße","222"
"101","204","54270","Kölblstraße","222"
"101","205","54330","Angererweg","222"
"101","206","54390","Landratsamt","222"
"101","207","54510","Wiesenthalstraße","222"
"101","208","54570","Moltkestraße","222"
"101","209","54630","Angermaierstraße","222"
"101","210","54690","Asamstraße","222"
"101","211","54750","Gen.-v.-Stein-Straße","222"
"101","212","54870","Steinpark","222"
"101","213","54930","Waldfriedhof","222"
"101","214","54990","Karwendelring","222"
"101","215","55050","Rotkreuzstraße","222"
"101","216","55110","Wettersteinring","222"
"101","217","55170","Am Kneippgarten","222"
"101","218","55230","Berufsschule","222"
"101","219","55290","Obervellacher Straße","222"
"101","220","55350","Stadtwerke","222"
"101","221","55410","AOK","222"
"101","222","55470","Schönmetzlerstraße","222"
"101","223","55620","Freising Bf Ende","222"
"101","201","55830","Freising Bf Anfang","223"
"101","202","55950","Ottostraße/Heiliggeistgasse","223"
"101","203","56010","Sonnenstraße","223"
"101","204","56070","Kölblstraße","223"
"101","205","56130","Angererweg","223"
"101","206","56190","Landratsamt","223"
"101","207","56310","Wiesenthalstraße","223"
"101","208","56370","Moltkestraße","223"
"101","209","56430","Angermaierstraße","223"
"101","210","56490","Asamstraße","223"
"101","211","56550","Gen.-v.-Stein-Straße","223"
"101","212","56670","Steinpark","223"
"101","213","56730","Waldfriedhof","223"
"101","214","56790","Karwendelring","223"
"101","215","56850","Rotkreuzstraße","223"
"101","216","56910","Wettersteinring","223"
"101","217","56970","Am Kneippgarten","223"
"101","218","57030","Berufsschule","223"
"101","219","57090","Obervellacher Straße","223"
"101","220","57150","Stadtwerke","223"
"101","221","57210","AOK","223"
"101","222","57270","Schönmetzlerstraße","223"
"101","223","57420","Freising Bf Ende","223"
"101","201","57630","Freising Bf Anfang","224"
"101","202","57750","Ottostraße/Heiliggeistgasse","224"
"101","203","57810","Sonnenstraße","224"
"101","204","57870","Kölblstraße","224"
"101","205","57930","Angererweg","224"
"101","206","57990","Landratsamt","224"
"101","207","58110","Wiesenthalstraße","224"
"101","208","58170","Moltkestraße","224"
"101","209","58230","Angermaierstraße","224"
"101","210","58290","Asamstraße","224"
"101","211","58350","Gen.-v.-Stein-Straße","224"
"101","212","58470","Steinpark","224"
"101","213","58530","Waldfriedhof","224"
"101","214","58590","Karwendelring","224"
"101","215","58650","Rotkreuzstraße","224"
"101","216","58710","Wettersteinring","224"
"101","217","58770","Am Kneippgarten","224"
"101","218","58830","Berufsschule","224"
"101","219","58890","Obervellacher Straße","224"
"101","220","58950","Stadtwerke","224"
"101","221","59010","AOK","224"
"101","222","59070","Schönmetzlerstraße","224"
"101","223","59220","Freising Bf Ende","224"
"101","201","59430","Freising Bf Anfang","225"
"101","202","59550","Ottostraße/Heiliggeistgasse","225"
"101","203","59610","Sonnenstraße","225"
"101","204","59670","Kölblstraße","225"
"101","205","59730","Angererweg","225"
"101","206","59790","Landratsamt","225"
"101","207","59910","Wiesenthalstraße","225"
"101","208","59970","Moltkestraße","225"
"101","209","60030","Angermaierstraße","225"
"101","210","60090","Asamstraße","225"
"101","211","60150","Gen.-v.-Stein-Straße","225"
"101","212","60270","Steinpark","225"
"101","213","60330","Waldfriedhof","225"
"101","214","60390","Karwendelring","225"
"101","215","60450","Rotkreuzstraße","225"
"101","216","60510","Wettersteinring","225"
"101","217","60570","Am Kneippgarten","225"
"101","218","60630","Berufsschule","225"
"101","219","60690","Obervellacher Straße","225"
"101","220","60750","Stadtwerke","225"
"101","221","60810","AOK","225"
"101","222","60870","Schönmetzlerstraße","225"
"101","223","61020","Freising Bf Ende","225"
"101","201","61230","Freising Bf Anfang","226"
"101","202","61350","Ottostraße/Heiliggeistgasse","226"
"101","203","61410","Sonnenstraße","226"
"101","204","61470","Kölblstraße","226"
"101","205","61530","Angererweg","226"
"101","206","61590","Landratsamt","226"
"101","207","61710","Wiesenthalstraße","226"
"101","208","61770","Moltkestraße","226"
"101","209","61830","Angermaierstraße","226"
"101","210","61890","Asamstraße","226"
"101","211","61950","Gen.-v.-Stein-Straße","226"
"101","212","62070","Steinpark","226"
"101","213","62130","Waldfriedhof","226"
"101","214","62190","Karwendelring","226"
"101","215","62250","Rotkreuzstraße","226"
"101","216","62310","Wettersteinring","226"
"101","217","62370","Am Kneippgarten","226"
"101","218","62430","Berufsschule","226"
"101","219","62490","Obervellacher Straße","226"
"101","220","62550","Stadtwerke","226"
"101","221","62610","AOK","226"
"101","222","62670","Schönmetzlerstraße","226"
"101","223","62820","Freising Bf Ende","226"
"101","201","63030","Freising Bf Anfang","227"
"101","202","63150","Ottostraße/Heiliggeistgasse","227"
"101","203","63210","Sonnenstraße","227"
"101","204","63270","Kölblstraße","227"
"101","205","63330","Angererweg","227"
"101","206","63390","Landratsamt","227"
"101","207","63510","Wiesenthalstraße","227"
"101","208","63570","Moltkestraße","227"
"101","209","63630","Angermaierstraße","227"
"101","210","63690","Asamstraße","227"
"101","211","63750","Gen.-v.-Stein-Straße","227"
"101","212","63870","Steinpark","227"
"101","213","63930","Waldfriedhof","227"
"101","214","63990","Karwendelring","227"
"101","215","64050","Rotkreuzstraße","227"
"101","216","64110","Wettersteinring","227"
"101","217","64170","Am Kneippgarten","227"
"101","218","64230","Berufsschule","227"
"101","219","64290","Obervellacher Straße","227"
"101","220","64350","Stadtwerke","227"
"101","221","64410","AOK","227"
"101","222","64470","Schönmetzlerstraße","227"
"101","223","64620","Freising Bf Ende","227"
"101","201","64830","Freising Bf Anfang","228"
"101","202","64950","Ottostraße/Heiliggeistgasse","228"
"101","203","65010","Sonnenstraße","228"
"101","204","65070","Kölblstraße","228"
"101","205","65130","Angererweg","228"
"101","206","65190","Landratsamt","228"
"101","207","65310","Wiesenthalstraße","228"
"101","208","65370","Moltkestraße","228"
"101","209","65430","Angermaierstraße","228"
"101","210","65490","Asamstraße","228"
"101","211","65550","Gen.-v.-Stein-Straße","228"
"101","212","65670","Steinpark","228"
"101","213","65730","Waldfriedhof","228"
"101","214","65790","Karwendelring","228"
"101","215","65850","Rotkreuzstraße","228"
"101","216","65910","Wettersteinring","228"
"101","217","65970","Am Kneippgarten","228"
"101","218","66030","Berufsschule","228"
"101","219","66090","Obervellacher Straße","228"
"101","220","66150","Stadtwerke","228"
"101","221","66210","AOK","228"
"101","222","66270","Schönmetzlerstraße","228"
"101","223","66420","Freising Bf Ende","228"
"101","201","66630","Freising Bf Anfang","229"
"101","202","66750","Ottostraße/Heiliggeistgasse","229"
"101","203","66810","Sonnenstraße","229"
"101","204","66870","Kölblstraße","229"
"101","205","66930","Angererweg","229"
"101","206","66990","Landratsamt","229"
"101","207","67110","Wiesenthalstraße","229"
"101","208","67170","Moltkestraße","229"
"101","209","67230","Angermaierstraße","229"
"101","210","67290","Asamstraße","229"
"101","211","67350","Gen.-v.-Stein-Straße","229"
"101","212","67470","Steinpark","229"
"101","213","67530","Waldfriedhof","229"
"101","214","67590","Karwendelring","229"
"101","215","67650","Rotkreuzstraße","229"
"101","216","67710","Wettersteinring","229"
"101","217","67770","Am Kneippgarten","229"
"101","218","67830","Berufsschule","229"
"101","219","67890","Obervellacher Straße","229"
"101","220","67950","Stadtwerke","229"
"101","221","68010","AOK","229"
"101","222","68070","Schönmetzlerstraße","229"
"101","223","68220","Freising Bf Ende","229"
"101","201","68430","Freising Bf Anfang","230"
"101","202","68550","Ottostraße/Heiliggeistgasse","230"
"101","203","68610","Sonnenstraße","230"
"101","204","68670","Kölblstraße","230"
"101","205","68730","Angererweg","230"
"101","206","68790","Landratsamt","230"
"101","207","68910","Wiesenthalstraße","230"
"101","208","68970","Moltkestraße","230"
"101","209","69030","Angermaierstraße","230"
"101","210","69090","Asamstraße","230"
"101","211","69150","Gen.-v.-Stein-Straße","230"
"101","212","69270","Steinpark","230"
"101","213","69330","Waldfriedhof","230"
"101","214","69390","Karwendelring","230"
"101","215","69450","Rotkreuzstraße","230"
"101","216","69510","Wettersteinring","230"
"101","217","69570","Am Kneippgarten","230"
"101","218","69630","Berufsschule","230"
"101","219","69690","Obervellacher Straße","230"
"101","220","69750","Stadtwerke","230"
"101","221","69810","AOK","230"
"101","222","69870","Schönmetzlerstraße","230"
